# Drift report generated 2026-01-30T14:02:33.112838
# Source file: /Users/andnie01/repo/pers/principles-of-faith/english/chapters/chapter12_chapter_12_discipleship.md
# Back translation: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/russian/pipeline2/backtranslation/chapters/chapter12_chapter_12_discipleship.md
"id","similarity","translation_quality","source","back_translation"
"1","0.9947","HIGH","Discipleship means following Jesus, learning from Him, and becoming more like Him in how we live and love. It involves a lifelong journey of obedience, transformation, and service, guided by the Holy Spirit, and rooted in God’s Word.","Discipleship means following Jesus, learning from Him, and becoming more like Him in how we live and love. It entails a lifelong journey of obedience, transformation, and service, led by the Holy Spirit and rooted in God’s Word."
"2","0.8884","MEDIUM","Discipleship is the primary command in the Great Commission. Jesus defined this mission in:","Discipleship — is the core command in the Great Commission. Jesus articulated this mission in:"
"3","0.9998","HIGH","<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""quote"" data-verses=""18-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""quote"" data-verses=""18-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"4","0.9978","HIGH","> **<u>Matthew 28:18-20</u>** (NKJV)\\n>\\n> And Jesus came and spoke to them, saying, ""All authority has been given to Me in heaven and on earth.\\n>\\n> Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit,\\n>\\n> teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age."" Amen.\\n>","> **<u>Matthew 28:18-20</u>** (NKJV)\\n>\\n> And Jesus came and spoke to them, saying, ""All authority has been given to Me in heaven and on earth.\\n>\\n> Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit,\\n>\\n> teaching them to observe all that I have commanded you; and behold, I am with you always, to the end of the age."" Amen.\\n>"
"5","1.0","HIGH","</span>","</span>"
"6","0.961","HIGH","We, His followers, are to *“go and make disciples of all nations.”* Discipleship is about personal growth and about multiplying that growth by teaching others to follow Christ. Discipleship is the vehicle through which we build the Kingdom of God; the teachings of Jesus are the message.","We, His followers, are to *«go and make disciples of all nations».* Discipleship — is about personal growth and about multiplying that growth by training others to follow Christ. Discipleship is the means by which we build God’s Kingdom; the teaching of Jesus is the message."
"7","0.9877","HIGH","The call to be a disciple is more than attending church or learning Bible verses-it is an invitation to live like Jesus and to partner with Him in advancing God’s Kingdom. Genuine discipleship helps believers become spiritually mature and effective for ministry (<span class=""x-scripture"" data-book=""EPH"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Ephesians 4:13</span>). It shapes both the heart and skills needed to serve others and share the Gospel. As Paul instructed Timothy in <span class=""x-scripture"" data-book=""2TI"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Timothy 2:2</span>, discipleship follows a pattern of spiritual multiplication, where trained disciples continue raising up new followers to lead other to Christ.","The call to be a disciple — is more than attending church or memorizing Bible verses-it is an invitation to live like Jesus and to partner with Him in advancing God’s Kingdom. Genuine discipleship helps believers become spiritually mature and effective for ministry (<span class=""x-scripture"" data-book=""EPH"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Ephesians 4:13</span>). It shapes both the heart and the skills needed to serve others and proclaim the Gospel. As Paul instructed Timothy in <span class=""x-scripture"" data-book=""2TI"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Timothy 2:2</span>, discipleship follows a pattern of spiritual multiplication, where trained disciples go on to raise up new followers to lead others to Christ."
"8","0.9688","HIGH","Discipleship is both an individual calling and a global mission. On a personal level, it involves growing in faith, developing an active spiritual life, being in relationship with others &amp; God. At the same time, it fuels the mission of the Church to reach every nation with the Gospel, ensuring that the message of Christ continues to expand and transform lives across generations.","Discipleship — is both a personal calling and a global mission. On a personal level, it involves growth in faith, cultivating an active spiritual life, abiding in relationships with others &amp; God. At the same time, it fuels the Church’s mission—to reach every nation with the Gospel, ensuring that Christ’s message continues to spread and transform lives from generation to generation."
"9","1.0","HIGH","## Why Discipleship Matters","## Why Discipleship Matters"
"10","0.9909","HIGH","The impact of discipleship goes beyond personal transformation-it has a Kingdom impact. Paul reminded Timothy in <span class=""x-scripture"" data-book=""2TI"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Timothy 2:2</span> to entrust what He had learned to faithful men who would then teach others also. This generational pattern highlights how discipleship is the engine that drives the growth and sustainability of the Church. Discipleship matters because it was Jesus’ chosen method for spreading the Gospel and building His Church.","The impact of discipleship goes beyond personal transformation-it has a Kingdom effect. Paul reminded Timothy in <span class=""x-scripture"" data-book=""2TI"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Timothy 2:2</span> to entrust what he had learned to faithful people who would be able to teach others also. This generational pattern underscores that discipleship is the engine that drives the growth and resilience of the Church. Discipleship matters because it was Jesus’ chosen method for spreading the Gospel and building His Church."
"11","0.9959","HIGH","Rather than focusing on large crowds, Jesus intentionally invested in a small group of followers, teaching them, modeling faithfulness, and preparing them to carry forward His mission. This personal, relational approach ensured that His message would multiply, as each disciple was equipped to make more disciples.","Rather than focusing on large crowds, Jesus intentionally invested in a small group of followers, teaching them, modeling faithfulness, and preparing them to carry on His mission. This personal, relational approach ensured the multiplication of His message, as each disciple was equipped to make new disciples."
"12","0.9938","HIGH","At its core, discipleship is central to fulfilling the Great Commission (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""19-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:19-20</span>). Jesus did not just call us to make converts but to make disciples-followers who are grounded in God’s Word, empowered by the Holy Spirit, and equipped for ministry. Through discipleship, believers grow in their knowledge of Scripture, develop spiritual disciplines, and learn to walk in obedience to Christ. It prepares the Church to impact the world, advance the Gospel, and reflect the glory of God to all nations.","At its core, discipleship is central to fulfilling the Great Commission (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""19-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:19-20</span>). Jesus called us not merely to make converts, but to make disciple-followers, rooted in God’s Word, empowered by the Holy Spirit, and equipped for ministry. Through discipleship, believers grow in knowledge of Scripture, develop spiritual disciplines, and learn to walk in obedience to Christ. It prepares the Church to impact the world, advance the Gospel, and reflect God’s glory to all nations."
"13","0.972","HIGH","### Nature vs Nurture","### Nature versus Nurture"
"14","0.9491","HIGH","In the study of biology, psychology, and anthropology we often consider the impact of nature versus nurture. The question often posed, is a person more the result of their innate, in-built genetic heritage? Or are they more the result of their environment and upbringing? The truth is that every person is a blend of nature and nurture. Both elements in strong interplay choreograph the development of a human soul.","In biology, psychology, and anthropology, we often consider the influences of nature and nurture. The question is often asked: Is a person — more the result of his innate, embedded genetic heritage? Or is he more the result of his environment and upbringing? The truth is that every person — is a combination of nature and nurture. Both elements, in close interaction, orchestrate the development of the human soul."
"15","0.9485","HIGH","When you accepted Jesus, the miracle of salvation made you born-again of incorruptible seed. You received a godly nature! Your spiritual DNA was re-written! This godly nature causes a stirring in our hearts to be close to our heavenly Father, to know Him, to experience Him.","When you accepted Jesus, the miracle of salvation caused you to be born again of imperishable seed. You received the Divine nature! Your spiritual DNA was rewritten! This Divine nature moves our hearts to desire to be close to our Heavenly Father, to know Him, to experience Him."
"16","0.9318","HIGH","Just as a new-born, whose wonderful, beautiful, innocent nature must be shaped by loving parents to develop into a healthy and mature individual, we too must be shaped and nurtured to be developed.","Like a newborn whose astonishing, beautiful, innocent nature must be formed by loving parents in order to grow into a healthy and mature person, we too must be formed and nurtured for development."
"17","0.9598","HIGH","Discipleship is the process of spiritual development that builds upon our godly nature and makes us spiritually mature. Through investing in discipleship, we ensure that faith is passed down, leaders are raised up, and the Church remains healthy and vibrant-both locally and globally.","Discipleship — is a process of spiritual development that builds upon our Divine nature and makes us spiritually mature. By investing in discipleship, we ensure the passing on of the faith, the raising up of leaders, and that the Church remains healthy and alive-both locally and globally."
"18","0.8171","LOW","### Didactic Model vs Apprentice Model","### Didactic Model versus Mentoring Model"
"19","0.9396","HIGH","In modern day western education, the primary relationship the student has is with the material. The student’s learning is focused on content, material, books, videos, assignments, etc. The transformation of education happens via the curriculum. This method of teaching is known as the *didactic model*.","In modern Western education, the primary connection of the pupil — is with the material. Student learning is focused on content, materials, books, videos, assignments, etc. Educational transformation happens through the curriculum. This method of teaching is known as the *didactic model*."
"20","0.9239","HIGH","The paradigm of the didactic model has not always been the norm. The model and method used in Jesus’ age was the *apprentice model.* This model of learning emphasizes knowledge being more ‘caught than taught’ and focuses more on the relationship between student and teacher, than student and curriculum.","The paradigm of the didactic model has not always been the norm. In the time of Jesus, the discipleship model was used. This model of learning emphasizes that knowledge is more ""caught than taught,"" and places greater emphasis on the relationship between the student and the teacher than between the student and the curriculum."
"21","0.9945","HIGH","The didactic model gradually became the default method over about a millennium, from the first medieval universities of Europe in the 11<sup>th</sup> - 13<sup>th</sup> centuries, the invention of the printing press in the 15<sup>th</sup> century, the enlightenment of the 17<sup>th</sup> &amp; 18<sup>th</sup> century, and the impact of industrial revolution on information and education in the 19<sup>th</sup> &amp; 20<sup>th</sup> centuries.","The didactic model gradually became the default method over roughly a millennium: from the first medieval universities of Europe in the 11<sup>th</sup> - 13<sup>th</sup> centuries, the invention of the printing press in the 15<sup>th</sup> century, the Enlightenment of the 17<sup>th</sup> &amp; 18<sup>th</sup> centuries, and the impact of the Industrial Revolution on information and education in the 19<sup>th</sup> &amp; 20<sup>th</sup> centuries."
"22","0.9085","MEDIUM","The advantage of the didactic model is that it can scale more efficiently than the apprentice model. Massively open online courses (MOOCs) can have thousands of students at the same time, whereas even a very skilled master can only have perhaps a few dozen apprentices concurrently.","The advantage of the didactic model is that it scales more efficiently than the discipleship model. Massive Open Online Courses (MOOCs) can teach thousands of students at once, whereas even a very skilled master can simultaneously lead at most a few dozen disciples."
"23","0.9376","HIGH","The result of the didactic model is that the student has mastery of content, however the student does not become like the teacher. The teacher is a facilitator for the curriculum. The teacher imparts knowledge.","The outcome of the didactic model is that the student masters the content; however, he does not become like the teacher. The teacher is a facilitator of the curriculum. The teacher transmits knowledge."
"24","0.7992","LOW","In the apprentice model the master shares more than knowledge, he imparts wisdom. The result of the apprentice model is that the student has become like the master so completely that the student can reproduce the work of the master and take on apprentices of his own.","In the discipleship model the master shares not only knowledge; he imparts wisdom. The outcome of the discipleship model is that the disciple becomes like the master to such an extent that he can reproduce his work and take on disciples of his own."
"25","0.966","HIGH","The didactic model has its use and place in the Kingdom of God, a good example is this book or any other Christian educational material. Jesus as a rabbi, skilled and trained in the rabbinical method, practiced the apprentice model as the primary model for His disciples.","The didactic model has its use and place in the Kingdom of God—a good example is this book or any other Christian study material. Jesus, as a rabbi, skilled and trained in the rabbinic method, practiced the discipleship model as the primary one for His disciples."
"26","0.8454","LOW","Jesus describes the apprentice model in:","Jesus describes the discipleship model in:"
"27","1.0","HIGH","<span class=""x-scripture"" data-book=""LUK"" data-chapter=""6"" data-lang=""en"" data-type=""quote"" data-verses=""40"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""LUK"" data-chapter=""6"" data-lang=""en"" data-type=""quote"" data-verses=""40"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"28","0.9995","HIGH","> **<u>Luke 6:40</u>** (NKJV)\\n>\\n> A disciple is not above his teacher, but everyone who is perfectly trained will be like his teacher.\\n>","> **<u>Luke 6:40</u>** (NKJV)\\n>\\n> A disciple is not above his teacher; but everyone who is perfectly trained will be like his teacher.\\n>"
"29","1.0","HIGH","</span>","</span>"
"30","0.9113","MEDIUM","In the didactic model the student becomes a carrier of the knowledge, in the apprentice model, the student becomes like the teacher. Let’s study the key words from that passage of Luke.","In the didactic model the student becomes a carrier of knowledge; in the discipleship model the student becomes like the teacher. Let’s study the key words from this passage in Luke."
"31","0.9997","HIGH","[See Table 6](../tables/table6.md)","[See Table 6](../tables/table6.md)"
"32","0.9141","MEDIUM","To summarize, the purpose and goal of the apprentice model used in discipleship is twofold:","To summarize, the aim and purpose of the discipleship model used in discipleship is twofold:"
"33","0.9529","HIGH","**First, the disciple becomes fully trained**, as the teacher. This does not mean that the disciple imitates everything their teacher does. We aren't being commanded to create clones, but rather to build into maturity men and women who can carry the message of Jesus to the ends of the earth.","First, the disciple becomes fully trained, like the teacher. This does not mean the disciple imitates everything his teacher does. We are not required to create clones, but to raise to maturity men and women who can carry the message of Jesus to the ends of the earth."
"34","0.9579","HIGH","**Second, the disciple now becomes a teacher for others**. The disciple must pass along what they've learned to someone else, otherwise the message of the kingdom stops with them. This doesn't mean that they will necessarily have the exact same giftings as their teacher, or that they will enter full time ministry, but it does mean that they must reproduce for their own training to have been complete.","Second, the disciple now himself becomes a teacher for others. The disciple must pass on what he has learned to someone else, otherwise the message of the Kingdom will stop with him. This does not mean he will necessarily have the same gifts as his teacher, or that he will inevitably enter full-time ministry, but it does mean he must reproduce for his own training to be considered complete."
"35","0.9394","HIGH","Any organism that does not reproduce is barren, and its line is cut off. An animal that cannot reproduce is not healthy, a church that cannot reproduce is likewise unhealthy.","Any organism that does not reproduce is sterile, and its line is cut off. An animal that cannot reproduce is unhealthy; a church that is unable to reproduce is likewise unhealthy."
"36","0.8944","MEDIUM","## Jesus’ Model and Process of Discipleship","## The Model and Process of Jesus' Discipleship"
"37","0.9573","HIGH","Jesus demonstrated the mature and complete example of discipleship in the Gospels with His chosen disciples. We should use these steps broadly as the foundation for our own walk in becoming and making disciples.","Jesus showed a mature and perfect example of discipleship in the Gospels with His chosen disciples. We should make broad use of these steps as the foundation for our own path of becoming and making disciples."
"38","0.8348","LOW","The apprentice model has two roles: master and student. Every master has been a student, and hopefully every student will become a master. I will use the terms *disciple* to refer to the student and *disciple-maker* to refer to the master/teacher.","The discipleship model has two roles: mentor and disciple. Every mentor was once a disciple, and, hopefully, every disciple will in time become a mentor. I will use the terms *disciple* to refer to the student and *mentor* to refer to the master/teacher."
"39","0.9161","MEDIUM","Every discipleship relationship goes through a progression of eight phases. The phases, or steps, are not purely isolated from each other, many times the relationship will flow between the phases. In each phase there is an emphasis for the disciple, and for the disciple-maker. We will study attributes of disciple-makers in depth later in this chapter.","Any discipleship relationship goes through a sequence of eight phases. These phases, or steps, are not completely isolated from one another: often the relationship will flow between them. In each phase there is its own emphasis for both the disciple and the mentor. We will study the qualities of mentors in detail later in this chapter."
"40","0.8352","LOW","The eight phases of discipleship are:","Eight stages of discipleship:"
"41","0.9452","HIGH","1.  Invitation/Calling","1.  Invitation/Call"
"42","1.0","HIGH","2.  Teaching","2.  Teaching"
"43","0.8682","MEDIUM","3.  Demonstrating","3.  Demonstration"
"44","0.8253","LOW","4.  Participation/Trying","4.  Participation/Practice"
"45","1.0","HIGH","5.  Correction","5.  Correction"
"46","1.0","HIGH","6.  Empowerment/Authorization","6.  Empowerment/Authorization"
"47","1.0","HIGH","7.  Multiplication","7.  Multiplication"
"48","0.894","MEDIUM","8.  Remain Connected","8.  Staying connected"
"49","0.9406","HIGH","### Invitation/Calling","### Invitation/Call"
