# Drift report generated 2026-02-01T01:33:10.420101
# Source file: /Users/andrew/repo/principles-of-faith/english/chapters/chapter8_chapter_8_holy_spirit_comforter_guide_and_power.md
# Back translation: /Users/andrew/repo/kli-translation-pipeline_principles-of-faith/japenese/pipeline2/backtranslation/chapters/chapter8_chapter_8_holy_spirit_comforter_guide_and_power.md
"id","similarity","translation_quality","source","back_translation"
"1","0.9339","HIGH","The Holy Spirit is not a new spirit but is of God and has been with God since the very beginning. In <span class=""x-scripture"" data-book=""GEN"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Genesis 1:2</span> the Spirit of God is hovering on the waters during creation. In <span class=""x-scripture"" data-book=""NEH"" data-chapter=""9"" data-lang=""en"" data-type=""ref"" data-verses=""20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Nehemiah 9:20</span>, the scriptures say that it was the Spirit who instructed the people in the wilderness. It was by this same Holy Spirit that God anointed the kings, judges, and prophets in the Old Testament. In <span class=""x-scripture"" data-book=""JOL"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""28-29"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Joel 2:28-29</span> the Spirit is promised to be poured out on all mankind. It was by this same Holy Spirit that God raised Jesus from the dead, and now dwells in us (<span class=""x-scripture"" data-book=""ROM"" data-chapter=""8"" data-lang=""en"" data-type=""ref"" data-verses=""11"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Romans 8:11</span>). There is only one Holy Spirit, and He has always been the same. How He works with people has looked different at different times, but His heart has never changed.","The Holy Spirit is not a new spirit but is of God, and was with God from the beginning. In <span class=""x-scripture"" data-book=""GEN"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Genesis 1:2</span>, at creation the Spirit of God was moving over the waters. In <span class=""x-scripture"" data-book=""NEH"" data-chapter=""9"" data-lang=""en"" data-type=""ref"" data-verses=""20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Nehemiah 9:20</span>, the Bible says it was the Spirit who taught and led the people in the wilderness. In the Old Testament, God anointed kings, judges, and prophets with this same Holy Spirit. In <span class=""x-scripture"" data-book=""JOL"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""28-29"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Joel 2:28-29</span>, it is promised that the Spirit will be poured out on all people. By this same Holy Spirit God raised Jesus from the dead, and He now dwells in us（<span class=""x-scripture"" data-book=""ROM"" data-chapter=""8"" data-lang=""en"" data-type=""ref"" data-verses=""11"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Romans 8:11</span>）. The Holy Spirit is one and always the same. The way He engages with people may appear different from age to age, but His will never changes."
"2","0.939","HIGH","Jesus gave His disciples, and all of us, the powerful promise of the Holy Spirit.","Jesus gave His disciples—and all of us—a powerful promise about the Holy Spirit."
"3","0.9997","HIGH","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""quote"" data-verses=""16-18"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""quote"" data-verses=""16-18"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"4","0.9854","HIGH","> **<u>John 14:16-18</u>** (NKJV)\\n>\\n> And I will pray the Father, and He will give you another Helper, that He may abide with you forever—\\n>\\n> the Spirit of truth, whom the world cannot receive, because it neither sees Him nor knows Him; but you know Him, for He dwells with you and will be in you.\\n>\\n> I will not leave you orphans; I will come to you.\\n>","> **<u>John 14:16-18</u>** (NKJV)\\n>\\n> I will ask the Father, and He will give you another Helper, that He may be with you forever—\\n>\\n> the Spirit of truth. The world cannot receive Him, because it neither sees Him nor knows Him; but you know Him. He dwells with you and will be in you.\\n>\\n> I will not leave you as orphans. I will come to you.\\n>"
"5","1.0","HIGH","</span>","</span>"
"6","0.9646","HIGH","While Jesus walked the earth in His physical body, He was limited as we are, His body needed the same things our bodies need: rest, water, food, sleep, etc. This limitation not only impacted Jesus, but impacted His followers, as He could only be in one place at a time. Oftentimes as Jesus traveled, He was pressed about by a huge crowd, they would try to call out to Him and touch Him. Jesus often needed to spend time with His heavenly Father to recharge and pray.","While Jesus walked the earth in a physical body, He had limitations just like we do. His body needed the same things ours need—rest, water, food, sleep, etc. These limitations affected not only Jesus Himself but also His disciples, because Jesus could be in only one place at a time. When Jesus traveled, large crowds often pressed in, calling out to Him or trying to touch Him. Jesus often needed time with the heavenly Father to be renewed in strength and to pray."
"7","0.9598","HIGH","For the work of the Father to be multiplied Jesus needed to raise up disciples, and for them to carry on this work. Jesus knew that a crucial aspect of His ministry on the earth depended upon Him connecting with and abiding with His Father. In fact, Jesus said He could do nothing unless His Father did it through Him and showed Him to do it (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""5"" data-lang=""en"" data-type=""ref"" data-verses=""19"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 5:19</span>). God in His wisdom sent His Holy Spirit to dwell within us, to lead us and guide us, empowering us to do the work of the Father.","For the Father's works to increase and spread, Jesus needed to raise up disciples so they could carry on this work. Jesus knew that a crucial aspect of His earthly ministry depended on being connected to and abiding in God the Father. In fact, Jesus said that He could do nothing unless the Father showed Him what to do and did His works through Him (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""5"" data-lang=""en"" data-type=""ref"" data-verses=""19"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 5:19</span>). In His wisdom, God sent the Holy Spirit to dwell within us, to lead and direct us, and to empower us to do the Father's works."
"8","0.9741","HIGH","## When was the Holy Spirit Sent to All Believers?","## When was the Holy Spirit sent to all believers?"
"9","1.0","HIGH","Jesus said:","Jesus said:"
"10","0.9999","HIGH","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""quote"" data-verses=""7"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""quote"" data-verses=""7"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
