# Drift report generated 2026-02-01T01:33:02.247467
# Source file: /Users/andrew/repo/principles-of-faith/english/chapters/chapter3_chapter_3_sin_and_redemption.md
# Back translation: /Users/andrew/repo/kli-translation-pipeline_principles-of-faith/japenese/pipeline2/backtranslation/chapters/chapter3_chapter_3_sin_and_redemption.md
"id","similarity","translation_quality","source","back_translation"
"1","0.9162","MEDIUM","Scripture tells us many stories about sin-its causes, its consequences, and how God responds to it. To sin is to fall short of God’s standard, or ‘miss the mark,’ a term from archery describing an archer’s failure to hit the target.","The Bible tells many stories about sin - its causes, its consequences, and how God responds to it. To sin means failing to meet God's standard, or 'missing the mark'. This is an archery term that indicates an archer failed to hit the target."
"2","0.9112","MEDIUM","Both Old and New Testaments use various terms for sin, each highlighting aspects like its type, severity, intent, victim, nature, and required punishment. There are several broad categorizations that the scriptures use to describe sin:","Both the Old Testament and the New Testament use various words for sin, each highlighting aspects such as its kind, seriousness, intent, victim, nature, and the punishment required. There are several broad categories the Bible uses when describing sin:"
"3","0.8799","MEDIUM","- Sin against God, sin against man, sin against self","- Sins against God, sins against others, sins against oneself"
"4","0.9149","MEDIUM","- Intentional sin, unintentional sin","- Intentional sins, sins committed unintentionally"
"5","0.8331","LOW","- Sin of a single moment, sin habitually committed","- Momentary sins, sins committed habitually"
"6","0.7988","LOW","- Sin requiring severe punishment like death, sin requiring financial restitution","- Sins requiring severe punishment including death, sins requiring monetary restitution"
"7","0.9375","HIGH","In our modern criminal justice systems, we have similar distinctions: degrees of crime, premeditated or crimes of passion, crimes requiring financial restitution, or incarceration, or even capital punishment. An act might be both a crime and a sin, but crime is man's categorization, sin is God’s.","Modern criminal justice systems make similar distinctions: the degree of the offense, whether it was premeditated or a crime of passion, and whether the crime requires monetary restitution, imprisonment, or even the death penalty. An act may be both a crime and a sin, but crime is a human classification, whereas sin is God's."
"8","0.9755","HIGH","The various Greek and Hebrew words for sin have a high level of overlap. All sin is broadly described under the umbrella term ‘missing the mark’, ***Hamartia*** in Greek, and ***Chata’*** in Hebrew. This umbrella term is used for the most severe sins, adultery, murder, but also less severe sins, like showing partiality to wealthy people in our church gatherings (<span class=""x-scripture"" data-book=""JAS"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""9"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">James 2:9</span>).","There is significant overlap among the various Greek and Hebrew words that denote sin. All sin is broadly described under the umbrella of 'missing the mark', in Greek, ***Hamartia***; in Hebrew, ***Chata’***. This umbrella term applies to the gravest sins, such as adultery and murder, as well as to lighter sins, such as showing favoritism to the rich in a church gathering (<span class=""x-scripture"" data-book=""JAS"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""9"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">James 2:9</span>)."
"9","0.9128","MEDIUM","Here are some words the Scriptures use for sin. They help us understand how serious sin is-and how deeply we need God's grace.","Here are some of the terms the Bible uses for sin. These help us understand how serious sin is - and how deeply we need God's grace -."
"10","1.0","HIGH","[See Table 2](../tables/table2.md)","[See Table 2](../tables/table2.md)"
"11","0.9887","HIGH","## Sin has Consequences","## Sin Has Consequences"
"12","0.9805","HIGH","Every sin brings consequences-sometimes immediate, sometimes delayed, but always real.","Any sin brings consequences - sometimes immediate, sometimes delayed, but always real."
"13","0.8382","LOW","Let's consider Cain’s murder of his brother Able in Genesis 4.","Consider the account in Genesis 4 where Cain killed his younger brother Abel."
"14","1.0","HIGH","<span class=""x-scripture"" data-book=""GEN"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""1-16"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""GEN"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""1-16"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
