# Drift report generated 2026-02-01T01:33:00.127668
# Source file: /Users/andrew/repo/principles-of-faith/english/chapters/chapter1_chapter_1_sound_doctrine_matters.md
# Back translation: /Users/andrew/repo/kli-translation-pipeline_principles-of-faith/japenese/pipeline2/backtranslation/chapters/chapter1_chapter_1_sound_doctrine_matters.md
"id","similarity","translation_quality","source","back_translation"
"1","0.7377","CRITICAL","Doctrine simply means the core truths we believe and teach-truths passed on by faithful people of God, rooted in Scripture, and lived out in our daily walk.","Teaching is, simply put, the core truths we believe and teach - truths handed down by people faithful to God, rooted in Scripture, and lived out in our daily walk."
"2","0.8385","LOW","When Jesus instructed His church to ‘teach’, He was instructing them to share His doctrine.","When Jesus commanded His own church to 「teach」, He was commanding them to share His own teaching."
"3","0.9978","HIGH","<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""quote"" data-verses=""18-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""quote"" data-verses=""18-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"4","0.9597","HIGH","> **<u>Matthew 28:18-20</u>** (NKJV)\\n>\\n> And Jesus came and spoke to them, saying, ""All authority has been given to Me in heaven and on earth.\\n>\\n> Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit,\\n>\\n> teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age."" Amen.\\n>","> **<u>Matthew 28:18-20</u>** (NKJV)\\n>\\n> And Jesus came and spoke to them, saying, 「All authority has been given to Me in heaven and on earth.\\n>\\n> Go therefore and make disciples of all nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit,\\n>\\n> teaching them to observe all things that I have commanded you. Behold, I am with you always, to the end of the age.」Amen.\\n>"
"5","1.0","HIGH","</span>","</span>"
"6","0.9144","MEDIUM","In other words, Jesus is instructing all of us to learn His teachings and to replicate them in others.","In other words, Jesus commands all of us to learn His own teaching and reproduce it in others."
"7","0.9997","HIGH","[See Table 1](../tables/table1.md)","[See Table 1](../tables/table1.md)"
"8","0.9463","HIGH","Jesus is the Way, the Truth, and the Life (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""6"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:6</span>), fully embodying God’s truth, wisdom, and revelation. This embodiment, the Word (logos), existed from the beginning and became flesh to dwell among us (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 1:1</span>, 14). The structured teachings of Jesus is His doctrine (***didaskalia***), in observing (obeying, guarding, protecting) His commands (***entolē)*** we become His disciples (***mathētēs***).","Jesus is the way, the truth, and the life（<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""6"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:6</span>）。Jesus perfectly embodies God’s truth, wisdom, and revelation. This embodiment, the Word (Logos), existed from the beginning and became flesh to dwell among us（<span class=""x-scripture"" data-book=""JHN"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 1:1</span>, 14）。Jesus’ structured teaching is His doctrine (***didaskalia***), and by keeping His commands (to obey, watch, keep)（***entolē)*** we become His disciples (***mathētēs***)。"
"9","0.9609","HIGH","Imagine a master architect, the greatest builder in all history, whose vision, knowledge, and wisdom surpass all others. He alone understands the perfect design for an enduring, unshakable structure. His understanding is not derived from others-it is inherent within Him. He is the source of all architectural wisdom, and every sound building finds its origin in His design. This architect represents Jesus, the Logos-the full and complete embodiment of God’s truth, wisdom, and revelation (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 1:1</span>, <span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""6"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:6</span>).","Imagine this. There is the greatest architect in history, whose vision, knowledge, and wisdom surpass all others. He alone understands the perfect design for a structure that will endure and never be shaken. His understanding is not derived from anyone else but is inherently His own. He is the source of all architectural wisdom, and every sound building finds its origin in His design. This architect represents Jesus, the Logos - the complete and perfect embodiment of God’s truth, wisdom, and revelation（<span class=""x-scripture"" data-book=""JHN"" data-chapter=""1"" data-lang=""en"" data-type=""ref"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 1:1</span>, <span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""6"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:6</span>）。"
"10","0.9689","HIGH","To bring His design to life, the architect creates a **detailed blueprint**-a structured plan that contains the principles, proportions, and foundational truths necessary for constructing a building that will stand firm. Without this blueprint, no one could build correctly. This blueprint represents Jesus’ structured teaching, His doctrine (***didaskalia***) — the framework through which divine truth is understood and applied (<span class=""x-scripture"" data-book=""TIT"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Titus 2:1</span>, <span class=""x-scripture"" data-book=""1TI"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 Timothy 4:13</span>). His doctrine is not merely theoretical knowledge; it is the means by which His wisdom is communicated and preserved so that all who follow Him can build their lives on the right foundation.","To realize this design, the architect creates **detailed blueprints** - a structured plan. They contain the principles, proportions, and foundational truths needed for the building to keep standing firmly. Without these blueprints, no one can build correctly. These blueprints represent Jesus’ structured teaching—His doctrine (***didaskalia***), a framework by which God’s truth is understood and applied（<span class=""x-scripture"" data-book=""TIT"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Titus 2:1</span>, <span class=""x-scripture"" data-book=""1TI"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">1 Timothy 4:13</span>）。His doctrine is not merely theoretical knowledge. It is the means by which His wisdom is transmitted, preserved, and passed on, enabling all who follow Him to build their lives on the right foundation."
"11","0.966","HIGH","However, a blueprint alone is not enough. The architect also provides **precise instructions**, detailing how each part of the structure should be assembled, where each beam must be placed, and how every element should align with His perfect design. These specific instructions represent His commands **(Entolē**)-the actionable directives that govern obedience (<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""15"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:15</span>, <span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:20</span>). His commands are not arbitrary rules; they are the necessary steps to ensure the building stands strong, aligned with the original blueprint. To ignore or alter His commands would be to compromise the integrity of the entire structure.","However, blueprints alone are not enough. The architect also provides **precise procedures** for how each part of the structure should be assembled, where each beam should be placed, and how every element should be aligned with His perfect design. These specific instructions represent His commands **(Entolē**）, actionable directives that guide obedience（<span class=""x-scripture"" data-book=""JHN"" data-chapter=""14"" data-lang=""en"" data-type=""ref"" data-verses=""15"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 14:15</span>, <span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:20</span>）。His commands are not arbitrary rules. They are the necessary steps that ensure the building stands strong and continues to align with the original blueprints. To ignore or alter His commands is to compromise the integrity of the entire structure."
"12","0.9641","HIGH","Now, imagine that the architect gathers a group of **apprentices**-those who desire to learn from Him, build under His guidance, and one day teach others how to construct buildings that endure. These apprentices study His blueprint carefully, listen to His instructions attentively, and apply His commands faithfully in their work. They do not build according to their own ideas but according to the master’s design. These apprentices represent the disciples **(Mathētēs**)-those who observe, obey, and internalize Jesus’ teachings, aligning their lives with His Word (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""19-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:19-20</span>, <span class=""x-scripture"" data-book=""JHN"" data-chapter=""8"" data-lang=""en"" data-type=""ref"" data-verses=""31"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 8:31</span>). The more they study under the architect, the more skilled they become, eventually teaching and training others in His ways.","Now imagine the architect gathering a group of **apprentices**. They desire to learn from him, to build under his guidance, and eventually to teach others how to construct buildings that endure. The apprentices study the blueprints carefully, listen attentively to his instructions, and faithfully apply his commands to their work. They do not build according to their own ideas but according to the design of their master, the architect. These apprentices represent disciples **(Mathētēs**）—those who observe, obey, and internalize Jesus’ teaching and align their way of life with His word（<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""19-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:19-20</span>, <span class=""x-scripture"" data-book=""JHN"" data-chapter=""8"" data-lang=""en"" data-type=""ref"" data-verses=""31"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">John 8:31</span>）。The more they learn under the architect, the more skilled they become, and eventually they go on to teach and train others in his ways."
"13","0.6471","CRITICAL","## Why Should We Study Doctrine?","## Why should we learn the teaching?"
"14","0.9498","HIGH","Jesus’ teaching is the bedrock of our faith! He is the master architect who has a perfect design and blueprint. Only by studying the blueprints, obeying the architect’s specific instructions, and developing a strong working relationship can we build a life that will stand in the storms of life.","Jesus’ teaching is the bedrock of our faith！He is the skilled architect with the perfect design and blueprints. Only by studying the blueprints, following the architect’s specific instructions, and building a strong partnership can we build a life that endures the storms of life."
"15","1.0","HIGH","<span class=""x-scripture"" data-book=""PSA"" data-chapter=""127"" data-lang=""en"" data-type=""fragment"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""PSA"" data-chapter=""127"" data-lang=""en"" data-type=""fragment"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"16","0.9808","HIGH","> **<u>Psalms 127:1</u>** (NKJV)\\n>\\n> A Song of Ascents. Of Solomon. Unless the LORD builds the house, They labor in vain who build it; Unless the LORD guards the city, The watchman stays awake in vain.\\n>","> **<u>Psalm 127:1</u>** (NKJV)\\n>\\n> A Song of Ascents. Of Solomon. Unless the Lord builds the house, the labor of those who build it is in vain. Unless the Lord guards the city, the watchman’s watch is in vain.\\n>"
"17","1.0","HIGH","</span>","</span>"
