# Drift report generated 2026-01-30T01:59:59.801470
# Source file: /Users/andnie01/repo/pers/principles-of-faith/english/chapters/chapter0_4_list_of_tables.md
# Back translation: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/french/pipeline2/backtranslation/chapters/chapter0_4_list_of_tables.md
"id","similarity","translation_quality","source","back_translation"
"1","1.0","HIGH","[Table 1 - Word Study: Doctrine, Disciple, Commandment [11](#table-1---word-study-doctrine-disciple-commandment)](#table-1---word-study-doctrine-disciple-commandment)","[Table 1 - Word Study: Doctrine, Disciple, Commandment [11](#table-1---word-study-doctrine-disciple-commandment)](#table-1---word-study-doctrine-disciple-commandment)"
"2","0.9996","HIGH","[Table 2 - Word Study: Sin [34](#table-2---word-study-sin)](#table-2---word-study-sin)","[Table 2 - Word Study: Sin [34](#table-2---word-study-sin)](#table-2---word-study-sin)"
"3","1.0","HIGH","[Table 3 - Old Testament Sacrifices [41](#table-3---old-testament-sacrifices)](#table-3---old-testament-sacrifices)","[Table 3 - Old Testament Sacrifices [41](#table-3---old-testament-sacrifices)](#table-3---old-testament-sacrifices)"
"4","1.0","HIGH","[Table 4 - Word Study: “Repentance from dead works” [63](#table-4---word-study-repentance-from-dead-works)](#table-4---word-study-repentance-from-dead-works)","[Table 4 - Word Study: “Repentance from dead works” [63](#table-4---word-study-repentance-from-dead-works)](#table-4---word-study-repentance-from-dead-works)"
"5","1.0","HIGH","[Table 5 - Word Study: “Faith toward God” [81](#table-5---word-study-faith-toward-god)](#table-5---word-study-faith-toward-god)","[Table 5 - Word Study: “Faith toward God” [81](#table-5---word-study-faith-toward-god)](#table-5---word-study-faith-toward-god)"
"6","1.0","HIGH","[Table 6 - Word Study: Disciple, Teacher, Perfectly Trained [190](#table-6---word-study-disciple-teacher-perfectly-trained)](#table-6---word-study-disciple-teacher-perfectly-trained)","[Table 6 - Word Study: Disciple, Teacher, Perfectly Trained [190](#table-6---word-study-disciple-teacher-perfectly-trained)](#table-6---word-study-disciple-teacher-perfectly-trained)"
"7","1.0","HIGH","[Table 7 - Word Study: Authority vs Power [205](#table-7---word-study-authority-vs-power)](#table-7---word-study-authority-vs-power)","[Table 7 - Word Study: Authority vs Power [205](#table-7---word-study-authority-vs-power)](#table-7---word-study-authority-vs-power)"
"8","0.994","HIGH","[Table 8 - Characteristics of Angels [218](#table-8---characteristics-of-angels)](#table-8---characteristics-of-angels)","[Table 8 - Characteristics of angels [218](#table-8---characteristics-of-angels)](#table-8---characteristics-of-angels)"
"9","0.9908","HIGH","[Table 9 - Names of the Devil [222](#table-9---names-of-the-devil)](#table-9---names-of-the-devil)","[Table 9 - Names of the devil [222](#table-9---names-of-the-devil)](#table-9---names-of-the-devil)"
"10","1.0","HIGH","[Table 10 - Old Testament Names of God [239](#table-10---old-testament-names-of-god)](#table-10---old-testament-names-of-god)","[Table 10 - Old Testament Names of God [239](#table-10---old-testament-names-of-god)](#table-10---old-testament-names-of-god)"
"11","1.0","HIGH","[Table 11 - Attributes of God [244](#table-11---attributes-of-god)](#table-11---attributes-of-god)","[Table 11 - Attributes of God [244](#table-11---attributes-of-god)](#table-11---attributes-of-god)"
"12","1.0","HIGH","[Table 12 - Names of Jesus [247](#table-12---names-of-jesus)](#table-12---names-of-jesus)","[Table 12 - Names of Jesus [247](#table-12---names-of-jesus)](#table-12---names-of-jesus)"
