# Drift report generated 2026-01-30T02:20:07.558175
# Source file: /Users/andnie01/repo/pers/principles-of-faith/english/chapters/chapter5_chapter_5_repentance_from_dead_works.md
# Back translation: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/hindi/pipeline2/backtranslation/chapters/chapter5_chapter_5_repentance_from_dead_works.md
"id","similarity","translation_quality","source","back_translation"
"1","0.954","HIGH","Oftentimes in Christianity we think about repentance as fundamental only to the beginning of our faith in Jesus. The heart of repentance goes much deeper than turning away from sin unto salvation. Repentance from dead works means living with our hearts turned away from the things that harm us or stunt our growth-and turned toward the things of God.","Often in the Christian faith we consider repentance to be merely foundational for the start of our faith in Jesus. The essence of repentance is far deeper than turning from sin to obtain salvation. Repentance from dead works means that our heart is turned away from the things that harm us or hinder our growth-and turned toward the things of God."
"2","0.9213","HIGH","The author of Hebrews sets ‘repentance from dead works’ as the first item in the list of the foundational doctrines after the foundational principles of the Messiah (Chapter 4).","The author of Hebrews places ‘repentance from dead works’ as the first topic in the list of basic teachings after the elementary principles of Christ (Chapter 4)."
"3","1.0","HIGH","<span class=""x-scripture"" data-book=""HEB"" data-chapter=""6"" data-lang=""en"" data-type=""quote"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""HEB"" data-chapter=""6"" data-lang=""en"" data-type=""quote"" data-verses=""1"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"4","1.0","HIGH","> **<u>Hebrews 6:1</u>** (NKJV)\\n>\\n> Therefore, leaving the discussion of the elementary principles of Christ, let us go on to perfection, not laying again the foundation of repentance from dead works and of faith toward God,\\n>","> **<u>Hebrews 6:1</u>** (NKJV)\\n>\\n> Therefore, leaving the discussion of the elementary principles of Christ, let us go on to perfection, not laying again the foundation of repentance from dead works and of faith toward God,\\n>"
"5","1.0","HIGH","</span>","</span>"
"6","0.9383","HIGH","Let's take an in-depth look at the Greek for this phrase:","Let’s take a deeper look at the Greek for this phrase:"
"7","0.9998","HIGH","[See Table 4](../tables/table4.md)","[See Table 4](../tables/table4.md)"
"8","1.0","HIGH","### Dead Works","### Dead Works"
"9","0.9488","HIGH","Every person who has ever been employed knows what work is. Work is the set of tasks that you undertake to receive a paycheck so you can earn a living (employment). Employment is an agreement to trade your talents and efforts for something of value that will help sustain you. You work because you get something out of it.","Anyone who has ever been employed knows what work is. Work is the set of tasks you do to receive a wage so that you can earn a living (employment). Employment is an agreement to exchange your skills and efforts for something of value that will help sustain you. You work because you get something from it."
"10","0.9744","HIGH","Our work is important, it can bring a sense of purpose, often a sense of identity. It's very common to be asked ‘What do you do for a living?’ and the response begins with a statement of identity ‘I am’. While work can be enjoyable and purposeful, it is also very likely to be physically or mentally tough, difficult, challenging, and stressful. If your job is none of these things, you might find it too menial and boring.","Our work is important; it can give a sense of purpose, and often a sense of identity. It is very common to ask, ‘What do you do for a living?’ and the answer begins with a statement of identity, ‘I am.’ While work can be enjoyable and purposeful, it is also very likely to be physically or mentally hard, arduous, challenging, and stressful. If your job is none of these, you might find it very ordinary and boring."
"11","0.9767","HIGH","If you work a 40-hour a week job, and sleep 8 hours per night, you spend 36% of your waking hours working, and this excludes the time you spend getting ready to work, commuting to work, taking care of a household, and all the other necessary tasks you need to do to keep the your life on track.","If you work a 40-hour job in a week, and sleep 8 hours per night, then you spend 36% of your waking time working, and that does not include the time you spend getting ready for work, commuting, taking care of the house, and all the other tasks necessary to keep your life on track."
"12","0.9319","HIGH","Why do we do all this work? It varies, but definitionally because we get something of value from it.","Why do we do all this work? The reasons vary, but by definition it is because we receive something valuable from it."
"13","0.9264","HIGH","Would you continue to work at a job if they stopped paying you? For most of us the easy and painfully obvious answer is a resounding, NO!","If they stopped paying you, would you continue to work at the same job? For most of us the easy and very obvious answer is—an emphatic, no!"
"14","0.9521","HIGH","Would you continue to work at a job if it was killing you? I suppose it depends on how quickly.","If a job were killing you, would you keep working at it? I suppose it depends on how quickly."
"15","0.9649","HIGH","The context of ***nekros*** joined with ***erga*** is labor or work that is dead, has no vitality, cannot reproduce! The author of Hebrews is warning us of labor that is dead.","The context of joining ***nekros*** with ***erga*** is labor or work that is dead, with no life-force, that cannot reproduce! The author of Hebrews is warning us about such dead labor."
"16","0.9697","HIGH","In the study of biology, there are several criteria that are used to determine if an organism is alive (this is a partial list used for our purpose):","In the study of biology, several criteria are used to determine whether an organism is alive or not (for our purposes this is a partial list):"
"17","0.9792","HIGH","1.  **Metabolism**: Living things convert energy through metabolic processes to grow, develop, and sustain themselves.","1.  **Metabolism (metabolism)**: Living things convert energy through metabolic processes so that they grow, develop, and sustain themselves."
"18","0.9756","HIGH","2.  **Growth and Development**: Life involves growth and progression over time, with a specific life cycle and developmental changes.","2.  **Growth and development**: Life involves increase and progress over time, with a distinct life cycle and developmental changes."
"19","0.9508","HIGH","3.  **Reproduction**: Living things have the capacity to reproduce, creating offspring or new entities.","3.  **Reproduction**: Living things have the ability to reproduce, producing offspring or new units."
"20","0.9778","HIGH","4.  **Response to Stimuli**: Life responds to external stimuli (like light, heat, or sound) and can adjust to changes in the environment.","4.  **Response to stimuli**: Life responds to external stimuli (such as light, heat, or sound) and can adjust itself according to changes occurring in the environment."
"21","0.9934","HIGH","5.  **Homeostasis**: Living organisms maintain internal stability, such as temperature regulation or pH balance.","5.  **Homeostasis**: Living organisms maintain internal stability, such as the regulation of temperature or the balance of pH."
"22","0.967","HIGH","6.  **Adaptation**: Over time, living things can adapt to their environments through genetic changes, allowing survival in various conditions.","6.  **Adaptation**: Over time, living organisms can adapt to their environment through genetic changes, allowing them to survive in various conditions."
"23","0.9592","HIGH","If we apply this standard of ‘life’ to our works with a bit of creative license, then dead works are those that:","If we apply this standard of ‘life’ to our deeds with a bit of creative freedom, then dead works are those that:"
"24","0.9434","HIGH","1.  Do not permit personal growth or development.","1.  do not allow personal growth or development."
"25","0.9412","HIGH","2.  Do not reproduce, cannot produce a positive or desirable result.","2.  do not reproduce, cannot produce positive or desirable outcomes."
"26","0.9375","HIGH","3.  Do not respond to external stimuli, the light of God’s presence or the sound of His voice.","3.  do not respond to external stimuli, to the light of God's presence, or to the sound of His voice."
"27","0.9526","HIGH","4.  Do not maintain internal stability, become dis-regulated, are not self-controlled.","4.  do not maintain internal stability, become dysregulated, are not self-controlled."
"28","0.9833","HIGH","5.  Do not adapt (are too rigid) and no longer help us survive.","5.  do not adapt (are too rigid) and no longer help us survive."
"29","0.9501","HIGH","Dead works are not God’s desire for us. God wants to bring us life!","Dead works are not God's will for us. God wants to give us life!"
"30","1.0","HIGH","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""10"" data-lang=""en"" data-type=""quote"" data-verses=""10"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""10"" data-lang=""en"" data-type=""quote"" data-verses=""10"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"31","1.0","HIGH","> **<u>John 10:10</u>** (NKJV)\\n>\\n> The thief does not come except to steal, and to kill, and to destroy. I have come that they may have life, and that they may have it more abundantly.\\n>","> **<u>John 10:10</u>** (NKJV)\\n>\\n> The thief does not come except to steal, and to kill, and to destroy. I have come that they may have life, and that they may have it more abundantly.\\n>"
"32","1.0","HIGH","</span>","</span>"
"33","0.9447","HIGH","While dead versus alive is a binary. Dying is a gradient. Our dead works may not be completely dead across every single category, yet, but they will become so! Dead works are like poisons, some have greater effects.","Where dead versus alive is a binary. Dying is a gradual process. Our dead works may not be completely dead in every category yet, and still they will become so! Dead works are like poisons; some have stronger effects."
"34","0.9572","HIGH","Poison hurts the body by preventing it from functioning normally. Some poisons have small effects, like a headache. Others affect how we think, see, or even if we can bear children (live fruitfully). Dead works are just like that. They may just be a headache, or they may cause death.","Poison harms the body by preventing it from functioning normally. Some poisons have minor effects, like headaches. Others affect the way we think and see, or even whether we can reproduce (live a fruitful life). Dead works are exactly the same. They may be nothing more than a headache, or they may cause death."
"35","0.9748","HIGH","Dead works are any works that in review and consideration are not bringing the abundant life that Jesus promised. Having an extra marital affair is very strong poison, it's likely to have a full and negative effect quite soon. Being a needlessly stubborn and resentful person will slowly poison a person until they’ve driven everyone away from them.","Dead works are any works that, upon review and reflection, are not bringing about the abundant life promised by Jesus. Having an extramarital affair is a very potent poison; its full and negative impact is likely to set in very quickly. Being needlessly stubborn and spiteful will slowly poison a person until they have driven everyone away from them."
"36","0.917","MEDIUM","To be delivered from dead works, we must repent!","To be free from dead works, we must repent!"
"37","1.0","HIGH","### Repentance","### Repentance"
"38","0.9856","HIGH","To ‘repent from dead works’ is to turn to God and leave behind anything that is hurting our walk with Him-starting with a change of heart and mind.","To ‘repent from dead works’ means to turn to God and leave behind anything that is harming our walk with Him-beginning with a change of heart and mind."
"39","0.944","HIGH","Building on the analogy of poison for dead works, if you found out that your favorite snack was full of toxic heavy metals that would give you a fatal condition if consumed, what would you do? We would without hesitation put it away from us, and never enjoy it again. Realizing that to consume it means our untimely, and probably painful death.","Continuing the poison analogy for dead works, if you learned that your favorite snack was filled with toxic heavy metals that would give you a lethal condition if eaten, what would you do? We would set it aside without any hesitation, and never enjoy it again. Knowing that eating it would cause our untimely, and possibly painful, death."
"40","0.9581","HIGH","We must repent! We must turn away from the things of this life that are poisoning us and leading to both our natural and spiritual death.","We should repent! We must turn away from those things in this life that are poisoning us and leading us toward both our natural and spiritual death."
"41","0.9743","HIGH","To understand this fully we need to look a bit deeper into the Greek language.","To fully understand this, we need to look a little deeper into the Greek language."
"42","0.9313","HIGH","The term used in Hebrews is *repentance*. This is contrasted with the term *repent,* an example is found in","The word used in Hebrews is *repentance*. It is contrasted with the word *repent*; an example is found"
"43","0.9979","HIGH","<span class=""x-scripture"" data-book=""MAT"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""17"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""MAT"" data-chapter=""4"" data-lang=""en"" data-type=""quote"" data-verses=""17"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"44","1.0","HIGH","> **<u>Matthew 4:17</u>** (NKJV)\\n>\\n> From that time Jesus began to preach and to say, ""Repent, for the kingdom of heaven is at hand.""\\n>","> **<u>Matthew 4:17</u>** (NKJV)\\n>\\n> From that time Jesus began to preach and to say, ""Repent, for the kingdom of heaven is at hand.""\\n>"
"45","1.0","HIGH","</span>","</span>"
"46","0.9902","HIGH","Repent (***Metanoeō***, pronounced *meh-tah-NO-eh-oh* - **G3340**) is a verb, it's an action or occurrence, it means to change one’s mind or purpose; to turn away from sin and toward God.","Repent (***Metanoeō***, pronounced *meh-tah-NO-eh-oh* - **G3340**) is a verb; it is an action or event; it means to change one’s mind or purpose; to turn from sin and return to God."
"47","0.9925","HIGH","Repentance (***Metanoia***, pronounced *meh-TAH-noi-ah* - **G3341**) is a noun, it's a state of having repented, it means to have a change of mind; the state of having turned away from sin and toward God.","Repentance (***Metanoia***, pronounced *meh-TAH-noi-ah* - **G3341**) is a noun; it is the state of having repented; it means a change of mind; the condition of having turned from sin and returned to God."
"48","0.9706","HIGH","When God says in Hebrews ‘*repentance from dead works*’ He is saying to be in the state of having repented! We are to live in a continual state of having ‘turned away’ from dead works.","When God says in Hebrews “*repentance from dead works*,” He is saying to remain in the state of having repented! We are to live in a continual state of having “turned away” from dead works."
"49","0.9469","HIGH","How many times do we need to repent? Trick question! We need to continually change our minds until we are no longer doing dead works. To repent is **not asking for forgiveness, or apologizing**, although that might be involved. Repent is to turn away from the previous manner of thinking.","How many times should we repent? Trick question! Until we stop doing dead works, we must keep changing our mind. Repenting is not asking for forgiveness, or apologizing, though that may be included. Repentance means turning away from the former way of thinking."
"50","0.8643","MEDIUM","## Changing Our Minds","## Changing Your Mind"
"51","0.8823","MEDIUM","How do we change our minds? Intentionally, through an experience with truth.","How do we change our mind? Deliberately, through an encounter with truth."
"52","1.0","HIGH","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""8"" data-lang=""en"" data-type=""quote"" data-verses=""31-32"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""8"" data-lang=""en"" data-type=""quote"" data-verses=""31-32"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"53","0.9707","HIGH","> **<u>John 8:31-32</u>** (NKJV)\\n>\\n> Then Jesus said to those Jews who believed Him, ""If you abide in My word, you are My disciples indeed.\\n>\\n> And you shall know the truth, and the truth shall make you free.""\\n>","> **<u>John 8:31-32</u>** (NKJV)\\n>\\n> Then Jesus said to those Jews who believed Him, ""If you remain in My word, you are truly My disciples.\\n>\\n> And you shall know the truth, and the truth shall set you free.""\\n>"
"54","1.0","HIGH","</span>","</span>"
"55","1.0","HIGH","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""quote"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""JHN"" data-chapter=""16"" data-lang=""en"" data-type=""quote"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"56","0.9889","HIGH","> **<u>John 16:13</u>** (NKJV)\\n>\\n> However, when He, the Spirit of truth, has come, He will guide you into all truth; for He will not speak on His own authority, but whatever He hears He will speak; and He will tell you things to come.\\n>","> **<u>John 16:13</u>** (NKJV)\\n>\\n> But when He, the Spirit of truth, comes, He will guide you into all truth; for He will not speak on His own, but whatever He hears He will speak; and He will tell you things to come.\\n>"
"57","1.0","HIGH","</span>","</span>"
"58","0.9632","HIGH","We change our minds by hearing truth that replaces our deadly belief. His truth could be spoken to us by a friend, read in a book, revealed personally by the Holy Spirit, or in any number of ways.","We change our mind by listening to the truth that replaces our lethal beliefs. His truth can be spoken to us by a friend, read in a book, personally revealed by the Holy Spirit, or by many other means."
"59","1.0","HIGH","### Systems of Change","### Systems of Change"
"60","0.8834","MEDIUM","There is a cognitive trap in changing our minds. If we don’t perceive a need to change our minds, then why would we ever open our eyes to look for change? Again, back to the poison analogy, if you cannot perceive that the poison is killing you, why would you stop consuming it?","There is a cognitive trap in changing our thoughts. If we do not even sense the need to change our thinking, why would we ever open our eyes in search of change? Again, returning to the poison example, if you do not realize that the poison is killing you, why would you stop taking it?"
"61","0.9843","HIGH","Some people believe that a person just must hit ‘rock-bottom’, then they will look at their lives and decide to change. Experience and psychology tell us we humans are more complex. There are many theories related to behavior change in the study of psychology, one highly regarded theory is the **Transtheoretical Model of Change** Developed in the late 1970s by James Prochaska and Carlo DiClemente **\\[1\\].**","Some people believe that a person simply has to reach ‘rock-bottom’, then they will look at their life and decide to change. Experience and psychology tell us that we humans are more complex. In the study of psychology there are many theories related to behavior change, one highly respected theory is the **Transtheoretical Model of Change** developed in the late 1970s by James Prochaska and Carlo DiClemente **\\[1\\].**"
"62","0.9732","HIGH","People may go through a cycle of six stages for change:","People may pass through a cycle of six stages for change:"
"63","0.9757","HIGH","1.  Precontemplation: There is no intention to change.","1.  Precontemplation: No intention to change."
"64","0.9775","HIGH","2.  Contemplation: There is an intention to change in the near future.","2.  Contemplation: Intention to change in the near future."
"65","0.9327","HIGH","3.  Preparation: Some steps have been taken to change.","3.  Preparation: Some steps have been taken toward change."
"66","0.889","MEDIUM","4.  Action: The behavior has been changed for a short time.","4.  Action: The behavior has been changed for some time."
"67","0.9752","HIGH","5.  Maintenance: The behavior has been changed and continues to be maintained.","5.  Maintenance: The behavior has been changed and is being maintained."
"68","0.9828","HIGH","6.  Termination: There is no desire to return to the previous behavior.","6.  Termination: No desire to return to the previous behavior."
"69","0.9701","HIGH","There is no set length of time for how long any stage may take. Some people with respect to certain issues in their lives never meaningfully progress through the stages. In other instances, we can progress from stage 1 to 6 very expediently.","There is no set time for how long any stage will take. With respect to some issues in their lives, some people never meaningfully move forward through the stages. In other situations, we may progress from Stage 1 to 6 very quickly."
"70","1.0","HIGH","### Example - Emotional Regulation","### Example - Emotional Regulation"
"71","0.901","MEDIUM","**Scenario:**, a father experiencing a sudden conviction after yelling at his child.","**Scenario:**, a father who experiences a sudden self-awareness after yelling at his child."
"72","0.9829","HIGH","1.  **Precontemplation**: He sees himself as a *firm* but *loving* parent. He believes raising his voice is necessary. He’s not considering changing. In fact, he might even justify it- “That’s how my dad raised me.”","1.  **Precontemplation**: He considers himself a *firm* but *loving* parent. He believes that raising his voice is necessary. He is not considering changing. In fact, he may even justify it- “My dad raised me the same way.”"
"73","0.9635","HIGH","2.  **Contemplation**: One day, after a long day at work, he snaps and yells at his young daughter harshly, louder and angrier than ever before. She flinches. Her lip trembles. She quietly walks away. In that moment… something **shifts**.","2.  **Contemplation**: One day, after a long day at work, his patience snaps and he yells at his little daughter more loudly and more angrily, more harshly than ever before. She flinches. Her lips tremble. She quietly walks away. In that moment… something **changes**."
"74","0.9736","HIGH","3.  **Preparation**: He sits alone in the kitchen, stunned. The image of her hurt face plays over and over in his mind. His stomach turns. He says to himself, *“That’s not who I want to be.”* He knows he needs to do something different-*now*.","3.  **Preparation**: He sits alone in the kitchen, stunned. The image of her hurt face keeps playing in his mind again and again. His stomach twists. He says to himself, *“I don't want to become that kind of person.”* He knows he has to do something different-*now*."
"75","0.9688","HIGH","4.  **Action**: He walks into her room, kneels down, apologizes sincerely, and says, *“Daddy was wrong. You didn’t deserve that.”* She hugs him. Motivated to cement the change he prays and talks to a friend for support.","4.  **Action**: He goes to her room, gets on his knees, apologizes sincerely, and says, *“Dad was wrong. You didn't deserve that.”* She hugs him. Motivated to cement the change, he prays and talks to a friend for support."
"76","0.9906","HIGH","5.  **Maintenance**: The next day he starts reading parenting books to work on developing positive emotional self-regulation.","5.  **Maintenance**: The next day he starts reading books on parenting to work on developing positive emotional self-regulation."
"77","0.9883","HIGH","6.  **Termination**: Months pass. Yelling isn’t part of the pattern anymore. He’s not perfect, but something has truly changed. He no longer justifies the old behavior-and he has no desire to go back.","6.  **Termination**: Months pass. Yelling is no longer part of the pattern. He is not perfect, but something has truly changed. He no longer justifies the old behavior-and he has no desire to return to it."
"78","1.0","HIGH","### Helping Others Change","### Helping Others Change"
"79","0.9746","HIGH","Much of our discussion has been centered on the act and necessity of repentance from the perspective of the person who needs change. However, we will encounter people who desperately need to change, but are stuck in **precontemplation**/**contemplation** - blind to their need to change. We will also likely encounter those who are desperate to change, but clueless on what to do (**preparation**).","Much of our discussion has focused on the act and need of repentance from the perspective of the person who needs to change. However, we will meet people who badly need to change but are stuck in **Precontemplation**/**Contemplation** - blind to their need to change. We will likely also meet people who are desperate to change but are unsure what to do (**Preparation**)."
"80","0.9452","HIGH","Jesus, in preaching to the crowds, often encountered people who did not know that they needed to change. We cannot forcibly change someone’s mind or repent on their behalf. That is not our place, nor is it the example of Jesus.","While preaching to the crowds, Jesus often encountered people who did not even realize that they needed to change. We cannot forcibly change someone’s mind, nor can we repent on their behalf. That is not our task, nor is it Jesus’ example."
"81","0.9782","HIGH","Jesus deals with this slow process and sometimes inability to change by speaking in parables. Why did Jesus decide to speak in parables? He reveals why in Matthew:","Jesus deals with this slow process and the occasional inability to change by speaking in parables. Why did Jesus choose to speak in parables? He reveals the reason in Matthew:"
