# Drift report generated 2026-01-30T02:20:25.838960
# Source file: /Users/andnie01/repo/pers/principles-of-faith/english/chapters/chapter7_chapter_7_jesus_the_foundation_of_our_faith.md
# Back translation: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/hindi/pipeline2/backtranslation/chapters/chapter7_chapter_7_jesus_the_foundation_of_our_faith.md
"id","similarity","translation_quality","source","back_translation"
"1","0.9545","HIGH","Building on our study of Jesus as the Messiah, in this chapter we continue in looking at the life, person, and work of Jesus. We’ll see that Jesus is the Mediator of a new and better covenant-and that He perfectly fills the roles of Prophet, Priest, and King. It is in this New Covenant that we as believers have good standing with God and transition from a works-based covenant to a trust-based (faith-based) covenant. Finally, we will read and study the *Apostles Creed* as a way to round-out our study on Jesus.","Continuing our study of Jesus as the Christ, in this chapter we continue to look at Jesus’s life, character, and work. We will see that Jesus is the mediator of a new and better covenant-and that he perfectly fulfills the roles of prophet, priest, and king. In this new covenant we, as believers, are in good standing with God and move from a works-based covenant to a trust-based (faith-based) covenant. Finally, as a way to wrap up our study on Jesus, we will read and study the Apostles’ Creed."
"2","1.0","HIGH","## Mediator of the New Covenant","## Mediator of the New Covenant"
"3","0.9838","HIGH","The concept of a mediator involves a go-between who bridges the gap between two parties, facilitating a relationship or agreement. In the Exodus story, Moses is the initial mediator of the covenant God established with His people. Moses received the law, offered the sacrifice (priest), called God’s people to obedience (prophet), and judged them (judge / king). In the remainder of the Old Testament after Moses, the mediating role was fulfilled through the role of the Prophet, the Levitical Priesthood, and the Judges and later Kings of the nation.","The concept of a mediator involves the role of a go-between who bridges the gap between two parties and makes a relationship or agreement possible. In the story of Exodus, Moses is the initial mediator who represented the covenant God made with his people. Moses received the Law, offered sacrifices (priest), called God’s people to obedience (prophet), and judged them (judge / king). After Moses, the rest of the Old Testament sees the role of mediator carried out by the prophets, the Levitical priesthood, and by the judges and later the nation’s kings."
"4","0.8902","MEDIUM","Old Testament Roles of Mediators:","Roles of mediators in the Old Testament:"
"5","0.9665","HIGH","1.  **Prophet:** Prophets were God’s messengers, sent to speak His heart to the people and call them back when they wandered. Moses, for example, served as a prophet who mediated the Old Covenant by receiving the Law from God and teaching it to Israel. Prophets also foretold the coming of the Messiah and the ultimate redemption of humanity. Other prominent examples of prophet include: Isaiah, Jeremiah, Elijah, Elisha, Samuel.","1.  **Prophet:** Prophets were God’s messengers, sent to convey his will to the people and to call them back when they strayed. For example, Moses functioned as a prophet who, having received the Law from God and taught Israel, mediated the old covenant. The prophets also foretold the coming of the Messiah and the final redemption of humanity. Other prominent examples of prophets are: Isaiah, Jeremiah, Elijah, Elisha, Samuel."
"6","0.9881","HIGH","2.  **Levitical Priesthood:** Priests acted as mediators by offering sacrifices for the atonement of sins and interceding for the people before God. The High Priest, especially, played a vital role on the Day of Atonement, entering the Holy of Holies to sprinkle blood on the mercy seat, symbolizing reconciliation with God. The priest's ministry is to intercede for the people.","2.  **Levitical priesthood:** The priests acted as mediators by offering sacrifices for the atonement of sins and by interceding before God on behalf of the people. In particular, the high priest played an important role on the Day of Atonement, entering the Holy of Holies and sprinkling blood on the mercy seat, which symbolized reconciliation with God. The ministry of the priest is to intercede for the people."
"7","0.9734","HIGH","3.  **Judge/King:** Judges, and later Kings, were charged with ruling over God’s people, enforcing His laws, judging between the people, delivering them from their enemies, and leading them in righteousness. The book of Judges tells the stories of these leaders-people like Deborah, Samson, and Gideon-whom God raised up to rescue and guide Israel. Israel later had a line of kings, many wicked, some good (see 1st and 2nd Kings, 1st and 2nd Samuel, and 1<sup>st</sup> and 2<sup>nd</sup> Chronicles). Some prominent examples are Saul, David, and Solomon.","3.  **Judge/king:** The judges and later the kings were charged with ruling over God’s people, enforcing his statutes, judging among the people, delivering them from their enemies, and leading them in righteousness. The book of Judges tells the stories of these leaders—people like Deborah, Samson, and Gideon—whom God raised up to save and guide Israel. Later there was a series of kings in Israel—many evil, some good (see 1st and 2nd Kings, 1st and 2nd Samuel, and 1<sup>st</sup> and 2<sup>nd</sup> Chronicles). Some key examples are Saul, David, and Solomon."
"8","0.9157","MEDIUM","Worth noting is that all the Old Covenant mediators were fully man and not divine. As men they were able to sin, and many times were given to sin. Some of the mediators were sinful and drove people away from God and towards profane worship: false prophets, lying and corrupt priests, and wicked kings.","Notably, all the mediators of the old covenant were entirely human, not divine. Being human, they could sin, and many times they did fall into sin. Some mediators were sinful and led the people away from God into profane worship: false prophets, false and corrupt priests, and wicked kings."
"9","0.9846","HIGH","### Christ as the Mediator of the New Covenant","### Christ as the mediator of the New Covenant"
"10","0.9535","HIGH","Jesus’ death, resurrection and ascension fulfil the Old Covenant, and establish the New Covenant.","Jesus’s death, resurrection, and ascension fulfill the old covenant and establish the new covenant."
