# Drift report generated 2026-01-30T16:24:08.818212
# Source file: /Users/andnie01/repo/pers/principles-of-faith/english/chapters/chapter9_chapter_9_the_church_our_role_in_it.md
# Back translation: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/punjabi/pipeline2/backtranslation/chapters/chapter9_chapter_9_the_church_our_role_in_it.md
"id","similarity","translation_quality","source","back_translation"
"1","0.9325","HIGH","The church is how God shows Himself on earth-through His people, doing His work. We are called to be His body, we are His hands and feet to accomplish His work and purpose. Without our efforts the harvest will remain in the field and will go un-reaped.","The Church is the way by which God—on the earth—through His people, doing His work—reveals Himself. We are called to be His body; we are His hands and feet to fulfill His work and purpose. Without our efforts, the harvest will remain in the field and will not be gathered."
"2","0.9689","HIGH","## Who is the Church?","## Who Is the Church?"
"3","0.99","HIGH","The church, ***Ekklesia** (eh-klee-SEE-ah - **G1577**),* is derived from two Greek words:","The Church, ***Ekklesia** (eh-klee-SEE-ah - **G1577**),* is derived from two Greek words:"
"4","0.9884","HIGH","- **""Ek""**: ""Out of.""","- **""Ek""**: ""out of."""
"5","0.9657","HIGH","- **""Kaleo""**: ""To call.""","- **""Kaleo""**: ""to call."""
"6","0.9836","HIGH","Together, **Ekklesia** literally means ""called out"" or ""called out assembly."" In ancient Greek city-states, it referred to a gathering of citizens summoned for a specific purpose, such as legislative or judicial meetings. It was a secular term denoting an assembly of people.","Taken together, **Ekklesia** literally means ""the called-out ones"" or ""the assembly called out."" In ancient Greek city-states, it referred to a gathering of citizens summoned for a specific purpose, such as legislative or judicial meetings. It was a secular term used for an assembly of people."
"7","0.9485","HIGH","In the New Testament, it is used primarily to refer to the community of believers in Jesus Christ. It can denote:","In the New Testament, it is used primarily for the community of those who believe in Jesus Christ. It can refer to:"
"8","0.9482","HIGH","- **The Local Church**: A specific gathering of believers in a particular location (e.g., the church at Corinth, Philippi, etc.).","- **The local church**: A specific gathering of believers in a particular place (for example, the church in Corinth, Philippi, etc.)."
"9","1.0","HIGH","<span class=""x-scripture"" data-book=""1CO"" data-chapter=""1"" data-lang=""en"" data-type=""quote"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""1CO"" data-chapter=""1"" data-lang=""en"" data-type=""quote"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"10","0.9999","HIGH","> **<u>1 Corinthians 1:2</u>** (NKJV)\\n>\\n> To the church of God which is at Corinth, to those who are sanctified in Christ Jesus, called to be saints, with all who in every place call on the name of Jesus Christ our Lord, both theirs and ours:\\n>","> **<u>1 Corinthians 1:2</u>** (NKJV)\\n>\\n> To the church of God which is at Corinth, to those who are sanctified in Christ Jesus, called to be saints, with all who in every place call on the name of Jesus Christ our Lord, both theirs and ours:\\n>"
