# Drift report generated 2026-01-30T14:16:35.742833
# Source file: /Users/andnie01/repo/pers/principles-of-faith/english/chapters/chapter12_chapter_12_discipleship.md
# Back translation: /Users/andnie01/repo/pers/kli-translation-pipeline_principles-of-faith/arabic/pipeline2/backtranslation/chapters/chapter12_chapter_12_discipleship.md
"id","similarity","translation_quality","source","back_translation"
"1","0.942","HIGH","Discipleship means following Jesus, learning from Him, and becoming more like Him in how we live and love. It involves a lifelong journey of obedience, transformation, and service, guided by the Holy Spirit, and rooted in God’s Word.","Discipleship means following Jesus، learning from Him، and becoming more like Him in the way we live and love. It involves a lifelong journey of obedience، transformation، and service، led by the Holy Spirit، and rooted in the Word of God."
"2","0.9373","HIGH","Discipleship is the primary command in the Great Commission. Jesus defined this mission in:","Discipleship is central to the Great Commission. Jesus defined this mission in:"
"3","0.9978","HIGH","<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""quote"" data-verses=""18-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">","<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""quote"" data-verses=""18-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">"
"4","0.9508","HIGH","> **<u>Matthew 28:18-20</u>** (NKJV)\\n>\\n> And Jesus came and spoke to them, saying, ""All authority has been given to Me in heaven and on earth.\\n>\\n> Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit,\\n>\\n> teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age."" Amen.\\n>","> **<u>Matthew 28:18-20</u>** (NKJV)\\n>\\n> And Jesus came and spoke to them, saying، ""All authority has been given to Me in heaven and on earth.\\n>\\n> Go therefore and make disciples of all nations، baptizing them in the name of the Father and of the Son and of the Holy Spirit،\\n>\\n> teaching them to observe all things that I have commanded you؛ and lo, I am with you always, to the end of the age."" Amen.\\n>"
"5","1.0","HIGH","</span>","</span>"
"6","0.941","HIGH","We, His followers, are to *“go and make disciples of all nations.”* Discipleship is about personal growth and about multiplying that growth by teaching others to follow Christ. Discipleship is the vehicle through which we build the Kingdom of God; the teachings of Jesus are the message.","We، His followers، are to *“go and make disciples of all nations.”* Discipleship is about personal growth and multiplying that growth through teaching others to follow Christ. Discipleship is the means by which we build the Kingdom of God؛ and the teachings of Jesus are the message."
"7","0.9292","HIGH","The call to be a disciple is more than attending church or learning Bible verses-it is an invitation to live like Jesus and to partner with Him in advancing God’s Kingdom. Genuine discipleship helps believers become spiritually mature and effective for ministry (<span class=""x-scripture"" data-book=""EPH"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Ephesians 4:13</span>). It shapes both the heart and skills needed to serve others and share the Gospel. As Paul instructed Timothy in <span class=""x-scripture"" data-book=""2TI"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Timothy 2:2</span>, discipleship follows a pattern of spiritual multiplication, where trained disciples continue raising up new followers to lead other to Christ.","The call to be a disciple is more than attending church or memorizing verses from the Bible- it is a call to live like Jesus and to partner with Him in the advance of the Kingdom of God. True discipleship helps believers become spiritually mature and effective for service (<span class=""x-scripture"" data-book=""EPH"" data-chapter=""4"" data-lang=""en"" data-type=""ref"" data-verses=""13"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Ephesians 4:13</span>). It shapes the heart and the skills needed to serve others and share the gospel. As Paul instructed Timothy in <span class=""x-scripture"" data-book=""2TI"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Timothy 2:2</span>، discipleship follows a pattern of spiritual multiplication، where trained disciples continue to raise up new followers to lead others to Christ."
"8","0.9493","HIGH","Discipleship is both an individual calling and a global mission. On a personal level, it involves growing in faith, developing an active spiritual life, being in relationship with others &amp; God. At the same time, it fuels the mission of the Church to reach every nation with the Gospel, ensuring that the message of Christ continues to expand and transform lives across generations.","Discipleship is both an individual calling and a global mission. On a personal level، it involves growing in faith، developing an active spiritual life، and being in relationship with others &amp; God. At the same time، it fuels the church’s mission to reach every nation with the gospel، ensuring that Christ’s message continues to expand and transform lives across generations."
"9","1.0","HIGH","## Why Discipleship Matters","## Why Discipleship Matters"
"10","0.988","HIGH","The impact of discipleship goes beyond personal transformation-it has a Kingdom impact. Paul reminded Timothy in <span class=""x-scripture"" data-book=""2TI"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Timothy 2:2</span> to entrust what He had learned to faithful men who would then teach others also. This generational pattern highlights how discipleship is the engine that drives the growth and sustainability of the Church. Discipleship matters because it was Jesus’ chosen method for spreading the Gospel and building His Church.","The impact of discipleship goes beyond personal transformation- it has a Kingdom impact. Paul reminded Timothy in <span class=""x-scripture"" data-book=""2TI"" data-chapter=""2"" data-lang=""en"" data-type=""ref"" data-verses=""2"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">2 Timothy 2:2</span> to entrust what he had learned to faithful people who would be able to teach others also. This pattern across generations highlights how discipleship is the engine that drives the church’s growth and sustainability. Discipleship matters because it is the way Jesus chose to spread the gospel and build His church."
"11","0.938","HIGH","Rather than focusing on large crowds, Jesus intentionally invested in a small group of followers, teaching them, modeling faithfulness, and preparing them to carry forward His mission. This personal, relational approach ensured that His message would multiply, as each disciple was equipped to make more disciples.","Instead of focusing on large crowds، Jesus intentionally invested in a small group of followers، teaching them، setting an example in faithfulness for them، and preparing them to carry His message forward. This personal relational approach ensured the multiplication of His message، as each disciple is equipped to make more disciples."
"12","0.9474","HIGH","At its core, discipleship is central to fulfilling the Great Commission (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""19-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:19-20</span>). Jesus did not just call us to make converts but to make disciples-followers who are grounded in God’s Word, empowered by the Holy Spirit, and equipped for ministry. Through discipleship, believers grow in their knowledge of Scripture, develop spiritual disciplines, and learn to walk in obedience to Christ. It prepares the Church to impact the world, advance the Gospel, and reflect the glory of God to all nations.","At its core، discipleship is central to fulfilling the Great Commission (<span class=""x-scripture"" data-book=""MAT"" data-chapter=""28"" data-lang=""en"" data-type=""ref"" data-verses=""19-20"" data-version=""NKJV"" dir=""ltr"" style=""text-align: left;"">Matthew 28:19-20</span>). Jesus did not call us merely to make new believers، but to make disciples-followers rooted in the Word of God، empowered by the Holy Spirit، and equipped for service. Through discipleship، believers grow in their knowledge of Scripture، develop spiritual practices، and learn to walk in obedience to Christ. It equips the church to impact the world، proclaim the gospel، and reflect the glory of God to all nations."
"13","0.9718","HIGH","### Nature vs Nurture","### Nature versus Nurture"
